"name","address","lat","lng"
"サンマルクカフェ 埼玉川口そごう店","〒332-0017  埼玉県川口市栄町3-5-1そごうビル3F","35.80267440000001","139.7189105"
"サンマルクカフェ イオンモール羽生店","〒348-0039  埼玉県羽生市川崎2-281-3","36.1428655","139.5418448"
"サンマルクカフェ エルミこうのすショッピングモール店","〒365-0038  埼玉県鴻巣市本町1-1-2","36.0599835","139.5098015"
"サンマルクカフェ 上尾ショーサンプラザ店","〒362-0042  埼玉県上尾市谷津2-1-1ショーサンプラザ1Ｆ","35.97203140000001","139.5886054"
"サンマルクカフェ イオンモール越谷レイクタウンMORI店","〒343-0826  埼玉県越谷市レイクタウン3-1-1イオンレイクタウンmori","35.881322","139.8279441"
"サンマルクカフェ 蕨東口駅前店","〒335-0002  埼玉県蕨市塚越1-5-11","35.827559","139.692304"
"サンマルクカフェ イオンモール北戸田店","〒335-0032  埼玉県戸田市美女木東1-3-1","35.8266248","139.6526187"
"サンマルクカフェ 埼玉県チョコクロ 三井アウトレットパーク入間店","〒358-0014  埼玉県入間市宮寺3169-1","35.8101879","139.3802147"
"サンマルクカフェ モラージュ菖蒲SC店","〒346-0195  埼玉県久喜市菖蒲町菖蒲6005-1","36.0752054","139.6112644"
"サンマルクカフェ フレスポ八潮店","〒340-0822  埼玉県八潮市大瀬1-1-3","35.80835200000001","139.8438416"
"サンマルクカフェ 東武みずほ台店","〒354-0015  埼玉県富士見市東みずほ台2-29-4東武ストアみずほ台東","35.838277","139.55123"
"サンマルクカフェ ららぽーと新三郷店","〒341-0009  埼玉県三郷市新三郷ららシティ3-1-1","35.8601478","139.8653829"
"サンマルクカフェ ワカバウォーク店","〒350-2201  埼玉県鶴ケ島市富士見1-2-1ワカバウォーク1F","35.949123","139.410924"
"サンマルクカフェ 千葉駅前店","〒260-0015  千葉県千葉市中央区富士見2-3-1塚本大千葉ビルディング","35.6116114","140.1165618"
"サンマルクカフェ 千葉C－one店","〒260-0015  千葉県千葉市中央区富士見2-24-1","35.6098091","140.1188813"
"サンマルクカフェ 千葉中央銀座通り店","〒260-0013  千葉県千葉市中央区中央3-4-17","35.6089984","140.1218478"
"サンマルクカフェ 千城台店","〒265-0076  千葉県千葉市若葉区下田町1319-1","35.6255916","140.1954592"
"サンマルクカフェ イオンタウンおゆみ野店","〒266-0033  千葉県千葉市緑区おゆみ野南5-37-1","35.5447579","140.1749198"
"サンマルクカフェ ゆみ～る鎌取店","〒266-0031  千葉県千葉市緑区おゆみ野3-16-1","35.5614423","140.1775859"
"サンマルクカフェ イオンモール幕張新都心店","〒261-0024  千葉県千葉市美浜区豊砂1-13他　イオンモール幕張新都心Ａ棟","35.6524016","140.0318892"
"サンマルクカフェ イオン幕張店","〒261-0021  千葉県千葉市美浜区ひび野1-31F","35.6474731","140.0422501"
"サンマルクカフェ プレナ幕張店","〒261-0021  千葉県千葉市美浜区ひび野2-4","35.6477647","140.0403975"
"サンマルクカフェ マリンピア稲毛海岸店","〒261-0004  千葉県千葉市美浜区高洲3-13-1マリンピア1F","35.628455","140.073149"
