"name","address","lat","lng"
"ザ・モール仙台長町 Ｐａｒｔ２店","宮城県 仙台市太白区 長町7-20-3 ザ・モール仙台長町 Part2","38.2270452","140.8770489"
"仙台大野田店","宮城県 仙台市太白区 大野田4-2-1","38.2139265","140.8789177"
"TSUTAYA 東仙台店","宮城県 仙台市宮城野区 東仙台4-14-1 TSUTAYA ヤマト屋書店 東仙台店","38.2760764","140.9083956"
"仙台駅東口店","宮城県 仙台市宮城野区 榴岡1-2-10 エンドウビル 1F","38.2595049","140.8858366"
"TSUTAYA 仙台荒井店","宮城県 仙台市若林区 南小泉59-1 クロスモール仙台荒井","38.2378308","140.9310187"
"蔦屋書店 多賀城市立図書館店","宮城県 多賀城市 中央2-4-3","38.2919506","141.0047555"
"イオンモール石巻店","宮城県 石巻市 茜平4-104 イオンモール石巻","38.4477185","141.2660009"
"秋田東通店","秋田県 秋田市 東通4-5-20","39.7130491","140.1431304"
"イオンモール秋田店","秋田県 秋田市 御所野地蔵田1-1-1","39.66315","140.1612697"
"秋田アルス店","秋田県 秋田市 中通7-2-1 おしゃれかんアルス","39.7178856","140.1288681"
"秋田大学医学部附属病院店","秋田県 秋田市 広面蓮沼44-2 秋田大学医学部附属病院","39.7307148","140.1494768"
"イオンモール大曲店","秋田県 大仙市 和合坪立177 イオンモール大曲","39.4370045","140.5095731"
"山形エスパル店","山形県 山形市 香澄町1-1-1 エスパル山形","38.248298","140.327692"
"山形馬見ヶ崎店","山形県 山形市 馬見ヶ崎2-7-28","38.2815027","140.3312714"
"山形県立中央病院店","山形県 山形市 青柳1800 山形県立中央病院","38.3001893","140.3459896"
"山形白山店","山形県 山形市 白山3-9-24","38.2254163","140.3201016"
"イオンモール天童店","山形県 天童市芳賀土地区 画整理事業地内34街区 イオンモール天童","38.3434125","140.3633183"
"酒田みずほ店","山形県 酒田市 みずほ1-20-6","38.90334","139.8501204"
"福島県立医科大学附属病院店","福島県 福島市 光が丘1 福島県立医科大学附属病院","37.6899366","140.471247"
"福島エスパル店","福島県 福島市 栄町１-１ エスパル福島","37.7551174","140.4600629"
"郡山安積店","福島県 郡山市 安積町荒井南千保8-2","37.3695576","140.3710281"
"郡山コスモス通り店","福島県 郡山市 堤2-41","37.3975425","140.3340251"
"郡山モルティ店","福島県 郡山市 駅前2-11-1 ビッグアイ モルティ 2F","37.3998493","140.3882256"
"郡山駅店","福島県 郡山市 燧田195 エキナカ","37.39675","140.388065"
"いわき鹿島街道店","福島県 いわき市 常磐上矢田町戸石9-1","37.0165859","140.902814"
"土浦店","茨城県 土浦市 真鍋新町19-17","36.09122869999999","140.2082321"
"イオンモール土浦店","茨城県 土浦市 上高津367 イオンモール土浦","36.0800989","140.1809686"
"ひたち野うしく店","茨城県 牛久市 ひたち野東2-7-1 アクロスプラザひたち野うしく","36.0071606","140.1639342"
"龍ケ崎店","茨城県 龍ケ崎市 中根台4-1-13","35.9314169","140.1748973"
"取手ボックスヒル店","茨城県 取手市 中央町2-5 取手ボックスヒル 3F","35.8965768","140.0631959"
"守谷サービスエリア（上り線）店","茨城県 守谷市 大柏166","35.9390665","139.9701145"
"守谷サービスエリア(下り線）店","茨城県 守谷市 野木崎97-3 Pasar守谷(下り線）","35.9403072","139.96683"
"西友楽市守谷店","茨城県 守谷市 けやき台4-1-5 西友楽市 守谷","35.936399","139.9959557"
"イオンモール下妻店","茨城県 下妻市 堀篭972－1 イオンモール下妻","36.19035179999999","139.9897943"
"つくばキュート店","茨城県 つくば市 吾妻1-6-1 Q't 2F","36.0820588","140.1111545"
"つくば駅店","茨城県 つくば市 吾妻2-128","36.0893214","140.1110924"
"つくば店","茨城県 つくば市 稲荷前12－2","36.0482853","140.1285034"
"イオンモールつくば店","茨城県 つくば市 稲岡66-1","36.0349817","140.1329673"
"イーアスつくば店","茨城県 つくば市 研究学園5-19 イーアスつくば","36.0863829","140.0839801"
"つくば研究学園店","茨城県 つくば市 学園南3-20-6","36.0725817","140.0852223"
"筑波大学中央図書館店","茨城県 つくば市 天王台1-1-1 筑波大学中央図書館","36.109328","140.101346"
"筑波大学附属病院店","茨城県 つくば市 天久保2-1-1 筑波大学附属病院","36.0924823","140.1017263"
"友部サービスエリア（上り線）店","茨城県 笠間市 長兎路梶山久保1059-6 友部サービスエリア（上り線）","36.3101378","140.343168"
"友部サービスエリア（下り線）店","茨城県 笠間市 長兎路梶山久保1051-3 友部サービスエリア（下り線）","36.3101378","140.343168"
"水戸エクセル5階店","茨城県 水戸市 宮町1-1-1 水戸エクセル5階","36.371064","140.4756483"
"水戸エクセル店","茨城県 水戸市 宮町1-1-1 エクセル","36.3701262","140.4766123"
"水戸駅南中央通り店","茨城県 水戸市 元吉田町303-1","36.3561151","140.4737187"
"水戸　県庁前店","茨城県 水戸市 笠原町978-40","36.3388588","140.4504543"
"水戸赤塚店","茨城県 水戸市 姫子2-751-16","36.3786671","140.4247999"
"ひたちなか店","茨城県 ひたちなか市 馬渡砂久保542－3","36.401246","140.5813541"
"ひたちなか西光地店","茨城県 ひたちなか市 西光地2-17-2","36.4163964","140.531259"
"神栖店","茨城県 神栖市 平泉281-22","35.9158982","140.6369566"
"常陸多賀店","茨城県 日立市 桜川町1-2-15","36.5572638","140.6288762"
"日立総合病院店","茨城県 日立市 城南町2-1-1","36.5906492","140.6441678"
"イオンモール水戸内原店","茨城県 水戸市 内原2-1","36.37474419999999","140.3593079"
"宇都宮上戸祭店","栃木県 宇都宮市 上戸祭町欠ノ上366－7","36.587758","139.865057"
"宇都宮鶴田店","栃木県 宇都宮市 鶴田2-12-12","36.5627273","139.8555143"
"宇都宮パルコ店","栃木県 宇都宮市 馬場通り3-1-1 宇都宮パルコ 1F","36.560783","139.8863023"
"ＦＫＤ宇都宮インターパーク店","栃木県 宇都宮市 インターパーク6-1-1 FKDショッピングモール宇都宮インターパーク","36.490642","139.9064856"
"宇都宮インターパークステージ店","栃木県 宇都宮市 インターパーク4-2-3 インターパークステージ","36.4939166","139.9086484"
"獨協医科大学病院店","栃木県 下都賀郡 壬生町北小林880","36.4723622","139.8252955"
"宇都宮城東店","栃木県 宇都宮市 城東2-24-11","36.5495195","139.9050191"
"宇都宮福田屋店","栃木県 宇都宮市 今泉町237 福田屋ショッピングプラザ宇都宮店","36.5737017","139.9003735"
"宇都宮パセオ店","栃木県 宇都宮市 川向町1-23 パセオ　1F","36.5595785","139.898254"
"宇都宮ゆいの杜店","栃木県 宇都宮市 ゆいの杜4-12-17","36.5679816","139.9918053"
"真岡店","栃木県 真岡市 下高間木1-14-4","36.4327161","139.9866194"
"宇都宮イトーヨーカドー店","栃木県 宇都宮市 陽東6-2-1 イトーヨーカドー宇都宮店","36.554916","139.928381"
